id,novel,motivation,experiment,relatework,readable,arxiv,Fscore
3676,0,0,-1,0,0,-1,1
3677,-1,0,-1,0,0,-1,0.428571429
3678,0,0,-1,-1,0,-1,0.428571429
3679,1,0,-1,-1,0,1,-0.428571429
3680,0,-1,-1,0,0,1,-0.428571429
3681,0,0,-1,0,0,1,0.428571429
3682,0,0,0,-1,-1,-1,-0.428571429
3683,0,0,-1,0,-1,-1,0.428571429
3684,0,0,0,0,-1,-1,-0.428571429
3685,1,1,-1,0,1,-1,-0.428571429
3686,0,0,-1,0,0,-1,-0.428571429
3687,-1,0,-1,0,0,-1,-1
3688,0,-1,0,0,0,-1,-0.428571429
3689,0,0,0,0,0,-1,-0.428571429
3690,-1,0,1,-1,0,-1,-0.428571429
3691,-1,-1,-1,-1,0,1,-0.428571429
3692,-1,0,-1,0,0,1,0.428571429
3693,0,0,-1,0,0,1,-0.428571429
3694,-1,0,-1,-1,-1,-1,-1
3695,0,-1,-1,0,-1,-1,-0.428571429
3696,-1,-1,-1,0,0,-1,-1
3697,-1,0,-1,0,0,-1,0.428571429
3698,-1,0,-1,-1,0,-1,-0.428571429
3699,0,0,1,-1,0,-1,1
3700,1,0,-1,0,0,-1,-0.428571429
3701,0,-1,-1,0,-1,-1,-1
3702,0,0,0,0,0,1,0.428571429
3703,0,-1,-1,0,0,1,-0.428571429
3704,-1,0,-1,0,0,1,-0.428571429
3705,0,0,-1,0,0,-1,1
3706,0,0,0,-1,-1,-1,0.428571429
3707,-1,0,-1,0,0,-1,-0.428571429
3708,0,0,-1,0,-1,-1,-0.428571429
3709,-1,0,-1,0,0,-1,-1
3710,1,0,-1,0,-1,-1,-1
3711,-1,0,-1,-1,1,-1,-1
3712,0,0,-1,0,-1,-1,0.428571429
3713,0,0,-1,0,0,-1,0.428571429
3714,0,0,-1,0,0,-1,-0.428571429
3715,0,0,0,0,0,-1,-1
3716,0,0,-1,0,0,-1,-1
3717,0,0,-1,0,-1,-1,-0.428571429
3718,-1,0,0,0,0,-1,-0.428571429
3719,0,1,0,0,-1,-1,0.428571429
3720,0,0,0,0,-1,1,-0.428571429
3721,-1,-1,-1,0,-1,1,-1
3722,0,0,0,0,0,1,1
3723,0,0,1,-1,0,1,0.428571429
3724,0,0,-1,-1,0,1,1
3725,-1,-1,-1,-1,-1,1,-1
3726,0,-1,-1,0,-1,-1,-1
3727,0,0,-1,0,-1,-1,0.428571429
3728,0,0,-1,-1,0,-1,-1
3729,0,0,-1,0,-1,1,0.428571429
3730,-1,1,-1,0,-1,1,-1
3731,0,0,-1,0,0,-1,-0.428571429
3732,0,0,-1,-1,-1,-1,-0.428571429
3733,1,0,0,0,0,-1,0.428571429
3734,0,0,0,0,0,1,-0.428571429
3735,0,0,-1,0,-1,1,-0.428571429
3736,0,0,-1,0,0,1,-0.428571429
3737,0,0,-1,0,0,-1,0.428571429
3738,0,0,0,1,0,-1,1
3739,0,0,-1,0,-1,-1,0.428571429
3740,-1,0,0,0,0,-1,-0.428571429
3741,-1,0,0,0,0,-1,0.428571429
3742,0,0,-1,0,0,-1,0.428571429
3743,0,0,-1,-1,0,1,0.428571429
3744,1,0,-1,0,0,1,0.428571429
3745,0,0,0,0,0,1,-0.428571429
3746,-1,1,-1,0,0,-1,0.428571429
3747,-1,0,-1,0,0,-1,-0.428571429
3748,0,0,-1,-1,0,-1,-0.428571429
3749,0,0,-1,0,0,-1,0.428571429
3750,0,-1,1,0,0,-1,0.428571429
3751,0,0,1,0,0,-1,0.428571429
3752,-1,0,1,0,0,-1,0.428571429
3753,-1,0,-1,0,0,-1,0.428571429
3754,0,0,-1,-1,0,-1,-0.428571429
3755,0,0,0,0,-1,-1,1
3756,-1,0,1,1,0,-1,0.428571429
3757,0,0,-1,0,0,-1,-0.428571429
3758,0,0,0,0,-1,-1,0.428571429
3759,-1,-1,-1,0,-1,-1,0.428571429
3760,0,0,-1,-1,0,-1,-1
3761,0,0,-1,0,0,-1,-0.428571429
3762,0,0,-1,-1,0,-1,0.428571429
3763,-1,-1,-1,0,-1,-1,0.428571429
3764,0,0,-1,0,0,-1,-0.428571429
3765,0,0,-1,0,0,-1,-0.428571429
3766,-1,-1,-1,0,0,-1,0.428571429
3767,0,1,-1,0,0,-1,0.428571429
3768,0,-1,-1,-1,0,-1,-1
3769,0,0,-1,0,-1,-1,-0.428571429
3770,0,0,-1,0,1,-1,0.428571429
3771,0,-1,-1,-1,-1,1,-0.428571429
3772,-1,0,-1,0,0,1,-1
3773,-1,0,-1,0,0,1,0.428571429
3774,0,0,-1,-1,0,-1,-0.428571429
3775,0,0,0,0,0,-1,-0.428571429
3776,0,0,0,1,0,-1,0.428571429
3777,1,0,-1,0,0,-1,-0.428571429
3778,-1,0,-1,-1,0,-1,-0.428571429
3779,-1,0,0,-1,0,-1,-1
3780,-1,0,-1,-1,0,-1,-0.428571429
3781,0,0,0,0,-1,-1,-0.428571429
3782,0,0,0,-1,0,-1,-0.428571429
3783,0,0,-1,0,0,1,-0.428571429
3784,0,0,-1,0,-1,1,1
3785,0,0,0,0,0,1,0.428571429
3786,-1,0,-1,0,0,1,0.428571429
3787,0,0,-1,0,0,1,1
3788,0,-1,-1,0,-1,1,-0.428571429
3789,0,0,-1,0,0,-1,-0.428571429
3790,-1,0,-1,-1,-1,-1,-1
3791,0,1,0,-1,0,-1,-1
3792,0,0,0,0,0,-1,-0.428571429
3793,0,-1,0,-1,0,-1,0.428571429
3794,-1,0,-1,0,0,-1,-0.428571429
3795,0,0,-1,0,0,1,-0.428571429
3796,0,0,-1,0,-1,1,-0.428571429
3797,-1,0,0,-1,-1,1,0.428571429
3798,0,0,0,0,0,-1,-1
3799,-1,0,1,-1,-1,-1,-0.428571429
3800,-1,0,-1,0,-1,-1,0.428571429
3801,-1,-1,-1,-1,-1,1,-0.428571429
3802,1,0,0,0,-1,1,0.428571429
3803,0,0,0,0,-1,1,-1
3804,0,0,-1,0,-1,1,0.428571429
3805,0,0,-1,0,0,1,0.428571429
3806,0,0,-1,0,-1,1,-0.428571429
3807,0,1,1,0,0,-1,1
3808,0,0,-1,0,0,-1,1
3809,0,-1,-1,0,-1,-1,-0.428571429
3810,-1,-1,-1,-1,0,-1,-0.428571429
3811,0,0,0,-1,0,-1,-0.428571429
3812,0,0,-1,0,0,-1,-0.428571429
3813,0,0,-1,0,0,-1,0.428571429
3814,-1,0,0,0,0,-1,-0.428571429
3815,0,0,0,0,0,-1,1
3816,0,0,-1,-1,-1,-1,-0.428571429
3817,0,0,0,0,-1,-1,-0.428571429
3818,0,0,-1,0,-1,-1,0.428571429
3819,-1,0,-1,-1,-1,-1,0.428571429
3820,0,0,0,-1,0,-1,-0.428571429
3821,-1,1,-1,-1,0,-1,0.428571429
3822,0,1,-1,0,1,-1,1
3823,-1,0,0,0,-1,-1,-1
3824,0,0,-1,0,-1,-1,-1
3825,0,0,-1,0,0,-1,-1
3826,-1,0,-1,0,0,-1,-1
3827,0,-1,0,0,-1,-1,-1
3828,0,0,-1,0,0,-1,0.428571429
3829,0,0,0,0,0,-1,0.428571429
3830,0,0,-1,-1,-1,-1,0.428571429
3831,-1,0,0,0,-1,-1,-0.428571429
3832,0,0,-1,-1,0,-1,-0.428571429
3833,-1,0,-1,0,0,-1,-0.428571429
3834,-1,0,-1,-1,0,1,0.428571429
3835,1,0,1,0,0,1,0.428571429
3836,0,0,-1,0,1,1,0.428571429
3837,0,0,-1,0,-1,-1,-1
3838,0,0,0,-1,1,-1,0.428571429
3839,0,1,-1,-1,0,-1,-1
3840,0,0,-1,0,0,-1,-1
3841,-1,0,-1,0,0,-1,-1
3842,1,0,-1,0,0,-1,0.428571429
3843,0,0,0,-1,0,-1,-1
3844,0,0,-1,0,-1,-1,-0.428571429
3845,-1,0,-1,0,-1,-1,-0.428571429
3846,0,0,-1,-1,0,-1,1
3847,0,0,-1,0,0,-1,0.428571429
3848,0,0,-1,-1,0,-1,0.428571429
3849,0,-1,0,0,0,-1,0.428571429
3850,0,1,0,0,0,-1,1
3851,0,0,0,0,0,-1,0.428571429
3852,-1,0,-1,-1,0,-1,1
3853,-1,0,-1,0,-1,-1,-0.428571429
3854,0,0,-1,0,0,-1,-0.428571429
3855,0,0,0,0,0,-1,-0.428571429
3856,-1,0,-1,-1,0,-1,0.428571429
3857,-1,0,-1,0,1,-1,-0.428571429
3858,0,0,-1,-1,0,-1,-1
3859,1,0,-1,0,0,-1,0.428571429
3860,1,0,-1,0,0,-1,-1
3861,0,0,-1,0,0,-1,0.428571429
3862,-1,0,1,0,-1,-1,-0.428571429
3863,-1,0,-1,0,0,-1,-0.428571429
3864,1,-1,-1,-1,0,-1,-0.428571429
3865,-1,0,-1,0,-1,1,-0.428571429
3866,-1,1,0,0,-1,1,-0.428571429
3867,-1,0,0,0,-1,1,-1
3868,0,0,-1,0,-1,-1,-0.428571429
3869,0,0,-1,0,0,-1,-1
3870,-1,0,-1,-1,-1,-1,-0.428571429
3871,-1,0,-1,0,0,-1,-0.428571429
3872,0,0,1,0,0,-1,0.428571429
3873,0,0,-1,0,0,-1,-0.428571429
3874,0,0,-1,0,0,-1,-1
3875,0,1,-1,0,0,1,0.428571429
3876,0,0,-1,0,0,1,-0.428571429
3877,0,0,-1,0,0,1,0.428571429
3878,-1,0,1,0,0,-1,-0.428571429
3879,0,-1,-1,0,0,-1,-0.428571429
3880,0,0,-1,0,-1,-1,-1
3881,-1,0,-1,0,-1,-1,-1
3882,0,0,-1,0,-1,-1,-0.428571429
3883,0,0,-1,-1,-1,-1,-0.428571429
3884,0,0,-1,-1,0,-1,-0.428571429
3885,0,0,-1,0,-1,-1,-0.428571429
3886,0,0,-1,0,0,-1,-0.428571429
3887,0,0,1,0,0,-1,0.428571429
3888,0,0,-1,0,1,-1,0.428571429
3889,0,0,-1,0,0,-1,-0.428571429
3890,-1,0,1,-1,0,-1,0.428571429
3891,0,0,0,0,0,-1,1
3892,0,0,-1,0,0,-1,-0.428571429
3893,-1,0,-1,-1,0,-1,-0.428571429
3894,1,0,-1,0,-1,1,0.428571429
3895,0,0,0,0,0,1,-0.428571429
3896,0,0,-1,0,0,1,-1
3897,-1,0,0,-1,-1,-1,-1
3898,0,0,-1,-1,-1,-1,-0.428571429
3899,0,0,-1,-1,-1,-1,-0.428571429
3900,0,0,-1,0,0,-1,-0.428571429
3901,-1,0,-1,0,0,-1,-0.428571429
3902,0,0,-1,0,0,-1,-0.428571429
3903,0,0,-1,0,0,-1,0.428571429
3904,0,0,-1,0,0,-1,-0.428571429
3905,-1,0,0,0,0,1,-0.428571429
3906,0,0,0,0,-1,1,-0.428571429
3907,-1,0,-1,0,-1,1,-0.428571429
3908,0,1,-1,0,0,1,0.428571429
3909,-1,0,-1,-1,-1,1,-0.428571429
3910,-1,0,-1,0,0,1,-0.428571429
3911,0,0,-1,0,0,1,-0.428571429
3912,0,0,-1,0,1,1,1
3913,0,1,-1,0,0,1,0.428571429
3914,0,-1,-1,0,0,-1,-0.428571429
3915,0,0,-1,1,0,-1,1
3916,0,0,-1,-1,0,-1,-0.428571429
3917,0,0,0,0,0,-1,-0.428571429
3918,0,-1,-1,0,1,-1,-0.428571429
3919,0,0,-1,-1,0,1,0.428571429
3920,0,-1,-1,0,0,1,0.428571429
3921,0,0,-1,-1,-1,1,-0.428571429
3922,1,1,-1,-1,0,-1,1
3923,-1,-1,-1,-1,-1,-1,-0.428571429
3924,0,0,-1,-1,-1,-1,-0.428571429
3925,1,0,-1,-1,-1,-1,0.428571429
3926,0,0,-1,-1,0,-1,-0.428571429
3927,0,0,-1,0,0,-1,0.428571429
3928,0,-1,-1,0,0,-1,-0.428571429
3929,0,0,-1,-1,0,-1,-1
3930,0,0,-1,0,0,-1,-1
3931,0,-1,0,-1,0,-1,-0.428571429
3932,0,0,-1,0,0,-1,-1
3933,-1,-1,-1,-1,-1,-1,-1
3934,0,0,-1,0,0,1,-0.428571429
3935,0,0,-1,0,0,1,-0.428571429
3936,0,0,-1,-1,0,1,-0.428571429
3937,0,0,0,0,0,-1,0.428571429
3938,0,0,-1,1,0,-1,-0.428571429
3939,0,0,-1,0,-1,-1,-0.428571429
3940,0,0,-1,0,0,-1,-0.428571429
3941,0,0,0,0,0,-1,0.428571429
3942,-1,0,-1,0,0,-1,0.428571429
3943,-1,0,-1,0,-1,-1,-0.428571429
3944,0,0,-1,0,0,-1,0.428571429
3945,0,0,-1,0,-1,-1,0.428571429
3946,0,0,1,0,-1,-1,0.428571429
3947,1,0,0,0,0,-1,0.428571429
3948,-1,-1,1,0,-1,-1,0.428571429
3949,0,0,-1,0,0,-1,-0.428571429
3950,0,0,-1,0,0,-1,0.428571429
3951,-1,0,0,0,-1,-1,-1
3952,0,0,-1,0,0,-1,0.428571429
3953,-1,0,-1,0,0,-1,0.428571429
3954,1,-1,0,-1,-1,-1,-0.428571429
3955,-1,0,-1,0,-1,-1,-0.428571429
3956,0,0,-1,0,-1,-1,1
3957,0,0,-1,0,-1,-1,-0.428571429
3958,0,0,-1,-1,0,-1,0.428571429
3959,0,0,-1,0,-1,-1,1
3960,-1,1,-1,-1,-1,-1,0.428571429
3961,-1,0,0,0,0,-1,-0.428571429
3962,0,0,-1,0,0,-1,-1
3963,-1,0,-1,0,0,-1,-1
3964,0,0,-1,0,-1,-1,-0.428571429
3965,0,0,-1,0,0,-1,-0.428571429
3966,1,0,-1,0,0,-1,0.428571429
3967,0,0,-1,-1,-1,1,-0.428571429
3968,0,0,-1,0,0,1,-1
3969,0,0,-1,-1,0,-1,0.428571429
3970,0,0,1,0,0,-1,-0.428571429
3971,0,0,-1,0,0,-1,0.428571429
3972,-1,0,-1,0,0,-1,-0.428571429
3973,0,0,-1,0,0,-1,-0.428571429
3974,-1,0,1,-1,-1,-1,-0.428571429
3975,0,-1,-1,0,0,-1,-0.428571429
3976,0,0,-1,0,0,-1,-0.428571429
3977,0,1,1,0,-1,-1,1
3978,-1,-1,0,0,0,-1,-1
3979,-1,0,-1,-1,0,-1,-1
3980,0,0,1,0,0,-1,-0.428571429
3981,0,0,-1,-1,-1,-1,-1
3982,-1,0,-1,0,0,-1,-0.428571429
3983,0,0,-1,0,0,-1,-0.428571429
3984,-1,0,1,0,0,1,-0.428571429
3985,0,0,-1,0,0,1,-0.428571429
3986,0,0,-1,0,-1,1,-0.428571429
3987,0,0,1,0,-1,-1,1
3988,0,0,0,0,0,-1,-1
3989,0,0,-1,0,0,-1,1
3990,0,0,-1,0,0,-1,-0.428571429
3991,0,0,1,0,-1,-1,-1
3992,0,0,-1,-1,-1,-1,-0.428571429
3993,0,0,-1,0,0,-1,0.428571429
3994,-1,0,-1,0,0,-1,0.428571429
3995,0,0,-1,0,0,-1,0.428571429
3996,0,0,-1,0,0,1,-1
3997,0,0,-1,0,0,1,-0.428571429
3998,0,1,-1,0,-1,1,-0.428571429
3999,0,1,-1,0,-1,1,0.428571429
4000,-1,0,0,0,0,1,0.428571429
4001,0,0,-1,0,0,1,0.428571429
4002,0,0,1,0,0,-1,1
4003,0,0,0,0,0,-1,0.428571429
4004,1,1,-1,1,0,-1,1
4005,0,1,-1,0,0,-1,-0.428571429
4006,-1,0,-1,0,0,-1,-1
4007,0,1,-1,-1,0,-1,-0.428571429
4008,0,0,-1,0,1,-1,-0.428571429
4009,-1,0,0,0,0,-1,-1
4010,0,0,-1,0,-1,-1,-0.428571429
4011,-1,-1,-1,0,-1,-1,-0.428571429
4012,0,0,-1,-1,0,-1,0.428571429
4013,0,0,1,0,0,1,-0.428571429
4014,0,-1,0,-1,0,1,-1
4015,-1,0,-1,0,0,1,-0.428571429
4016,0,0,-1,0,-1,-1,-0.428571429
4017,0,0,-1,-1,-1,-1,-0.428571429
4018,0,0,0,-1,0,-1,0.428571429
4019,0,0,-1,-1,0,-1,-1
4020,0,0,-1,0,0,-1,-0.428571429
4021,1,0,0,-1,0,-1,-1
4022,0,0,-1,0,0,1,-0.428571429
4023,0,0,0,0,0,1,-0.428571429
4024,0,0,-1,-1,0,1,-0.428571429
4025,0,0,-1,0,-1,1,1
4026,0,0,-1,0,0,1,0.428571429
4027,0,1,-1,0,0,1,1
4028,0,0,0,0,0,-1,-0.428571429
4029,-1,0,-1,0,0,-1,-0.428571429
4030,-1,0,0,0,0,-1,0.428571429
4031,0,0,1,0,-1,-1,0.428571429
4032,0,0,0,0,0,-1,-0.428571429
4033,-1,0,-1,0,0,-1,0.428571429
4034,0,0,-1,0,0,-1,-0.428571429
4035,0,0,-1,-1,-1,-1,-1
4036,-1,0,-1,0,0,-1,-0.428571429
4037,0,0,-1,0,0,-1,-0.428571429
4038,-1,0,-1,0,-1,-1,-1
4039,0,-1,-1,0,0,-1,-0.428571429
4040,0,0,-1,0,0,-1,1
4041,1,0,-1,0,0,-1,1
4042,0,0,1,0,-1,1,0.428571429
4043,0,0,-1,0,-1,1,1
4044,1,0,-1,-1,0,1,-0.428571429
4045,0,0,-1,0,-1,-1,-1
4046,0,0,0,0,0,-1,-0.428571429
4047,0,1,-1,-1,0,-1,-0.428571429
4048,1,0,-1,-1,-1,-1,-0.428571429
4049,0,1,-1,-1,0,-1,1
4050,-1,-1,-1,0,0,-1,-0.428571429
4051,0,0,-1,-1,0,-1,0.428571429
4052,0,-1,-1,0,-1,-1,0.428571429
4053,0,1,-1,0,0,-1,1
4054,0,0,-1,0,0,-1,1
4055,0,0,0,-1,0,-1,0.428571429
4056,0,0,-1,0,0,1,-0.428571429
4057,0,-1,-1,0,0,1,-1
4058,-1,0,-1,-1,0,-1,-0.428571429
4059,-1,0,-1,-1,-1,-1,0.428571429
4060,0,0,0,0,0,-1,-0.428571429
4061,0,1,-1,0,0,-1,1
4062,0,0,-1,-1,0,-1,-0.428571429
4063,0,0,-1,-1,0,-1,-0.428571429
4064,0,0,-1,0,-1,-1,-1
4065,0,0,-1,-1,-1,-1,-0.428571429
4066,0,0,-1,0,0,-1,-0.428571429
4067,-1,-1,0,0,0,-1,-0.428571429
4068,0,0,-1,-1,0,-1,0.428571429
4069,0,0,-1,0,0,-1,-0.428571429
4070,0,1,-1,-1,0,-1,-0.428571429
4071,0,0,0,0,1,-1,0.428571429
4072,0,-1,-1,0,0,-1,-1
4073,0,0,0,0,0,-1,-0.428571429
4074,0,0,-1,0,0,-1,-1
4075,-1,-1,-1,0,-1,-1,-1
4076,0,0,0,-1,0,-1,-0.428571429
4077,0,-1,-1,0,-1,-1,-0.428571429
4078,0,0,-1,0,0,-1,1
4079,0,1,0,0,-1,-1,-0.428571429
4080,0,-1,-1,0,0,-1,-0.428571429
4081,0,0,0,0,1,-1,-1
4082,0,0,0,0,0,-1,-0.428571429
4083,0,0,-1,0,0,-1,-0.428571429
4084,0,0,1,0,0,-1,-0.428571429
4085,0,0,-1,0,0,-1,-0.428571429
4086,0,0,-1,0,0,-1,-1
4087,0,-1,-1,0,0,-1,-1
4088,-1,-1,-1,-1,0,-1,-0.428571429
4089,0,0,-1,0,0,-1,0.428571429
4090,0,0,-1,0,0,-1,-1
4091,0,0,-1,0,0,-1,1
4092,-1,0,-1,0,-1,1,-0.428571429
4093,0,-1,-1,0,-1,1,-0.428571429
4094,0,0,-1,0,0,1,-0.428571429
4095,0,0,-1,0,0,-1,-0.428571429
4096,0,0,-1,-1,0,-1,0.428571429
4097,0,0,-1,0,0,-1,0.428571429
4098,0,1,-1,-1,0,-1,1
4099,0,0,-1,0,0,-1,1
4100,0,1,-1,-1,0,-1,0.428571429
4101,0,0,-1,-1,0,-1,0.428571429
4102,-1,0,-1,-1,-1,-1,-0.428571429
4103,0,0,-1,-1,0,-1,-0.428571429
4104,0,0,-1,0,0,-1,-0.428571429
4105,-1,0,-1,-1,0,-1,0.428571429
4106,0,0,-1,-1,0,-1,-0.428571429
4107,0,0,-1,0,0,-1,-0.428571429
4108,0,-1,-1,0,-1,-1,-0.428571429
4109,-1,0,-1,0,0,-1,-0.428571429
4110,-1,0,-1,0,-1,1,-1
4111,-1,0,-1,0,0,1,-0.428571429
4112,0,0,-1,0,0,1,-1
4113,-1,0,-1,-1,0,-1,0.428571429
4114,0,0,-1,0,0,-1,0.428571429
4115,-1,0,-1,0,-1,-1,-0.428571429
4116,-1,-1,-1,0,0,-1,-0.428571429
4117,0,0,0,0,-1,-1,-0.428571429
4118,0,0,-1,0,0,-1,-0.428571429
4119,0,0,0,0,-1,-1,-1
4120,0,0,0,-1,0,-1,0.428571429
4121,-1,0,0,-1,-1,-1,0.428571429
4122,0,0,0,0,0,-1,-0.428571429
4123,0,0,-1,0,0,-1,-0.428571429
4124,0,0,-1,0,0,-1,-1
4125,0,-1,-1,0,-1,-1,-1
4126,-1,0,-1,0,-1,-1,-1
4127,0,0,0,-1,0,1,1
4128,-1,0,-1,0,0,1,1
4129,0,0,-1,0,0,1,0.428571429
4130,1,0,-1,0,0,-1,0.428571429
4131,0,0,-1,0,-1,-1,-0.428571429
4132,0,0,-1,0,0,-1,-0.428571429
4133,-1,0,-1,0,0,-1,0.428571429
4134,0,1,-1,0,0,-1,0.428571429
4135,-1,0,-1,-1,0,-1,-0.428571429
4136,0,0,-1,-1,-1,-1,-0.428571429
4137,0,0,-1,-1,-1,-1,0.428571429
4138,0,0,0,-1,-1,-1,-0.428571429
4139,0,1,-1,0,0,-1,0.428571429
4140,0,0,-1,0,0,-1,-0.428571429
4141,-1,0,-1,0,-1,-1,-1
4142,0,0,0,0,-1,-1,-0.428571429
4143,0,0,-1,0,0,1,-0.428571429
4144,1,0,1,-1,0,1,0.428571429
4145,0,0,0,0,-1,1,-0.428571429
4146,0,0,-1,-1,0,1,0.428571429
4147,0,0,-1,0,0,1,-1
4148,0,0,-1,-1,0,1,-0.428571429
4149,0,0,0,0,-1,1,-0.428571429
4150,1,0,1,0,1,1,-1
4151,0,0,-1,0,0,1,-0.428571429
4152,-1,0,-1,-1,0,-1,-0.428571429
4153,0,0,-1,0,0,-1,-0.428571429
4154,1,0,-1,0,-1,-1,0.428571429
4155,0,0,0,0,0,-1,0.428571429
4156,-1,0,0,0,-1,-1,0.428571429
4157,0,0,-1,0,-1,-1,0.428571429
4158,-1,0,-1,0,0,-1,-0.428571429
4159,0,1,-1,-1,-1,-1,-0.428571429
4160,0,0,-1,0,-1,-1,0.428571429
4161,0,-1,-1,-1,-1,-1,0.428571429
4162,0,0,-1,0,-1,-1,-1
4163,0,-1,-1,-1,-1,-1,-1
4164,0,0,0,0,0,-1,-1
4165,0,0,0,-1,0,-1,-1
4166,0,0,-1,0,0,-1,-1
4167,0,0,-1,0,0,-1,-1
4168,0,0,-1,1,0,-1,-1
4169,0,0,0,0,0,-1,-0.428571429
4170,-1,-1,-1,0,0,-1,-0.428571429
4171,-1,1,-1,0,0,-1,-0.428571429
4172,-1,-1,-1,-1,0,-1,0.428571429
4173,1,0,-1,0,0,1,0.428571429
4174,0,0,-1,0,-1,1,-1
4175,0,0,-1,-1,0,1,0.428571429
4176,-1,0,-1,0,-1,-1,-0.428571429
4177,0,0,-1,0,0,-1,-1
4178,-1,0,-1,0,0,-1,-1
4179,0,0,-1,0,-1,1,0.428571429
4180,0,0,-1,0,0,1,-0.428571429
4181,0,0,-1,0,0,-1,0.428571429
4182,0,0,-1,0,0,-1,1
4183,0,0,-1,-1,-1,-1,0.428571429
4184,-1,-1,-1,-1,-1,-1,-0.428571429
4185,0,0,-1,0,0,-1,-0.428571429
4186,0,0,-1,0,-1,-1,-0.428571429
4187,-1,0,-1,-1,0,-1,-0.428571429
4188,-1,0,0,0,0,-1,-0.428571429
4189,-1,0,-1,0,0,-1,-0.428571429
4190,0,1,-1,0,1,-1,-0.428571429
4191,-1,0,-1,-1,0,1,-0.428571429
4192,0,0,-1,-1,-1,1,1
4193,0,0,-1,0,0,1,-0.428571429
4194,-1,0,-1,-1,-1,-1,-0.428571429
4195,0,0,0,0,0,-1,-1
4196,0,0,-1,-1,-1,-1,-0.428571429
4197,0,0,0,-1,0,-1,-0.428571429
4198,1,0,1,0,0,-1,0.428571429
4199,1,0,0,0,0,-1,0.428571429
4200,1,0,1,0,0,-1,0.428571429
4201,0,0,0,0,0,1,-0.428571429
4202,0,0,-1,0,0,1,-0.428571429
4203,0,0,0,0,0,1,-0.428571429
4204,0,0,-1,0,0,1,-1
4205,0,-1,-1,0,-1,1,-1
4206,0,-1,-1,-1,0,-1,-0.428571429
4207,0,0,1,0,0,-1,-0.428571429
4208,0,0,-1,0,1,-1,0.428571429
4209,0,0,-1,1,0,1,-0.428571429
4210,1,0,-1,0,0,1,-1
4211,0,0,-1,0,0,1,-1
4212,0,0,-1,0,0,1,-1
4213,0,0,-1,0,0,1,-0.428571429
4214,-1,0,-1,0,0,1,0.428571429
4215,0,0,-1,0,0,-1,-0.428571429
4216,0,0,-1,-1,0,-1,-0.428571429
4217,-1,0,-1,-1,0,-1,-1
4218,0,0,-1,0,0,-1,0.428571429
4219,0,-1,-1,0,0,-1,0.428571429
4220,0,0,-1,0,-1,-1,1
4221,0,0,-1,-1,0,-1,-1
4222,0,0,-1,-1,0,-1,0.428571429
4223,0,0,-1,0,-1,-1,-0.428571429
4224,0,0,-1,0,0,-1,-1
4225,0,0,-1,0,0,-1,0.428571429
4226,-1,0,-1,-1,0,-1,-0.428571429
4227,0,0,-1,0,0,-1,0.428571429
4228,0,-1,-1,0,0,-1,-0.428571429
4229,0,-1,-1,-1,-1,-1,0.428571429
4230,0,0,0,-1,-1,-1,0.428571429
4231,0,0,-1,-1,0,-1,0.428571429
4232,0,0,-1,0,0,-1,0.428571429
4233,0,-1,-1,0,-1,-1,-0.428571429
4234,0,0,-1,0,0,-1,-0.428571429
4235,0,-1,-1,0,-1,-1,-1
4236,0,0,0,0,0,-1,0.428571429
4237,0,0,-1,0,0,-1,0.428571429
4238,0,0,-1,0,0,-1,-0.428571429
4239,0,0,-1,0,-1,-1,0.428571429
4240,0,0,-1,0,0,-1,-0.428571429
4241,1,0,1,-1,0,1,0.428571429
4242,0,0,-1,0,0,1,-0.428571429
4243,0,0,-1,0,-1,1,0.428571429
4244,0,0,-1,0,0,1,0.428571429
4245,-1,0,0,0,0,1,0.428571429
4246,0,0,0,0,-1,1,-1
4247,0,-1,0,0,0,1,-1
4248,-1,0,-1,0,0,1,-1
4249,-1,0,0,0,0,1,-0.428571429
4250,0,-1,-1,-1,0,-1,0.428571429
4251,0,0,-1,0,0,-1,0.428571429
4252,0,0,-1,0,-1,1,-1
4253,0,0,1,0,0,1,0.428571429
4254,-1,0,0,0,0,1,-0.428571429
4255,-1,-1,-1,0,-1,1,-0.428571429
4256,0,0,-1,-1,-1,1,-0.428571429
4257,0,0,-1,-1,0,1,0.428571429
4258,0,0,0,0,0,1,0.428571429
4259,0,-1,-1,0,0,1,0.428571429
4260,0,0,-1,0,-1,1,-0.428571429
4261,0,0,-1,0,0,-1,-1
4262,0,-1,-1,0,1,-1,-0.428571429
4263,0,0,-1,0,0,-1,-0.428571429
4264,-1,-1,-1,0,-1,-1,-0.428571429
4265,-1,-1,-1,-1,-1,-1,-0.428571429
4266,0,0,-1,0,-1,-1,0.428571429
4267,0,0,0,-1,-1,-1,-0.428571429
4268,0,0,-1,-1,-1,-1,-0.428571429
4269,-1,0,0,0,0,-1,-0.428571429
4270,-1,-1,0,0,0,-1,-0.428571429
4271,0,0,-1,0,0,-1,-1
4272,0,0,-1,0,0,-1,-0.428571429
4273,-1,0,-1,-1,0,-1,-0.428571429
4274,0,0,0,0,0,-1,0.428571429
4275,-1,0,0,-1,0,-1,-0.428571429
4276,0,0,-1,0,0,-1,-0.428571429
4277,0,0,1,0,-1,-1,-1
4278,0,0,-1,0,0,-1,-1
4279,-1,1,-1,0,0,-1,-0.428571429
4280,1,0,-1,0,0,-1,-0.428571429
4281,0,0,-1,-1,0,-1,0.428571429
