id,rebuttal,arxiv,reviewlevel,novel,motivation,experiment,relatework,readable,score
3101,-0.866666667,1,-1,-1,0,-1,0,0,0.428571429
3102,-1,1,-1,-1,0,-1,-1,-1,0.428571429
3103,-1,1,-1,-1,0,-1,-1,-1,0.428571429
3104,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
3105,-1,-1,1,0,0,-1,0,-1,-0.428571429
3106,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3107,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
3108,-1,-1,1,0,0,-1,0,0,-0.428571429
3109,-1,-1,-0.333333333,-1,0,-1,0,0,-1
3110,-1,-1,-0.333333333,1,0,0,0,0,0.428571429
3111,-0.866666667,-1,1,0,0,-1,0,0,1
3112,-1,-1,0.333333333,0,0,-1,0,1,-0.428571429
3113,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3114,-0.6,-1,-0.333333333,0,0,-1,0,-1,0.428571429
3115,-0.866666667,-1,1,0,0,-1,0,0,-0.428571429
3116,-0.866666667,1,1,0,0,0,0,-1,0.428571429
3117,-1,1,1,0,1,-1,0,0,1
3118,-1,1,-1,0,0,0,-1,0,0.428571429
3119,-1,1,-1,0,0,-1,-1,0,0.428571429
3120,-0.866666667,1,-0.333333333,1,0,-1,0,0,0.428571429
3121,-1,1,-0.333333333,0,-1,-1,0,0,1
3122,-1,1,-0.333333333,0,0,-1,0,1,-0.428571429
3123,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
3124,-1,1,-0.333333333,1,0,-1,0,1,-0.428571429
3125,-0.6,-1,-0.333333333,0,1,-1,-1,-1,-0.428571429
3126,-1,-1,-0.333333333,-1,0,-1,-1,0,-0.428571429
3127,-1,-1,0.333333333,-1,0,0,0,0,-0.428571429
3128,-1,-1,0.333333333,0,0,-1,0,-1,1
3129,-1,-1,0.333333333,0,1,-1,-1,1,-0.428571429
3130,-1,-1,1,-1,0,-1,0,-1,1
3131,-1,1,-1,0,0,-1,0,0,0.428571429
3132,-1,1,-0.333333333,0,1,-1,0,-1,0.428571429
3133,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
3134,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
3135,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
3136,-1,-1,-1,0,0,-1,0,-1,-0.428571429
3137,-1,-1,0.333333333,0,0,-1,0,0,-1
3138,-1,-1,1,0,0,0,-1,0,-1
3139,-1,-1,-0.333333333,0,0,0,0,1,1
3140,-1,-1,-1,-1,0,1,0,0,0.428571429
3141,-1,-1,-0.333333333,0,0,0,0,0,1
3142,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3143,-0.866666667,-1,-1,-1,0,-1,0,0,-1
3144,-1,-1,1,0,0,-1,-1,-1,-1
3145,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3146,-1,-1,-0.333333333,0,0,-1,0,0,1
3147,-0.866666667,-1,1,0,0,-1,0,0,0.428571429
3148,-0.866666667,-1,-0.333333333,1,0,-1,-1,-1,-0.428571429
3149,-1,-1,0.333333333,0,-1,-1,-1,0,-1
3150,-0.733333333,-1,0.333333333,0,0,-1,0,-1,-0.428571429
3151,-1,1,-1,0,0,-1,0,0,0.428571429
3152,-0.733333333,1,-0.333333333,0,0,-1,0,0,-0.428571429
3153,-1,1,1,0,0,0,-1,-1,-1
3154,-1,-1,0.333333333,0,0,1,0,0,0.428571429
3155,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
3156,-1,-1,1,-1,0,-1,0,0,0.428571429
3157,-0.733333333,-1,0.333333333,0,0,1,0,0,-0.428571429
3158,-1,-1,1,0,0,1,-1,-1,1
3159,-1,-1,-0.333333333,0,0,1,0,0,-0.428571429
3160,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3161,-1,-1,-0.333333333,0,-1,-1,0,0,1
3162,-1,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
3163,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
3164,-0.733333333,-1,1,0,0,-1,0,-1,0.428571429
3165,-0.866666667,1,1,0,0,-1,0,-1,0.428571429
3166,-0.6,1,-0.333333333,0,0,1,0,0,0.428571429
3167,-1,1,0.333333333,-1,0,-1,0,-1,-0.428571429
3168,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
3169,-1,-1,-0.333333333,-1,0,-1,0,1,-0.428571429
3170,-0.6,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3171,-0.866666667,-1,1,0,0,-1,0,-1,1
3172,-0.866666667,-1,-0.333333333,-1,0,0,0,-1,0.428571429
3173,-1,-1,1,0,0,-1,-1,-1,-0.428571429
3174,-0.866666667,-1,-1,0,0,-1,-1,0,-0.428571429
3175,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3176,-0.866666667,-1,1,-1,-1,-1,0,-1,-1
3177,-1,-1,-1,-1,0,-1,0,0,-0.428571429
3178,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
3179,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3180,-1,-1,0.333333333,0,0,0,-1,0,0.428571429
3181,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-1
3182,-1,-1,0.333333333,-1,0,1,0,0,0.428571429
3183,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3184,-0.866666667,-1,0.333333333,-1,-1,-1,-1,0,-1
3185,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3186,-0.866666667,-1,1,0,0,-1,0,0,0.428571429
3187,-1,1,-1,-1,0,0,-1,0,0.428571429
3188,-1,1,-1,-1,0,-1,0,0,-0.428571429
3189,-0.866666667,1,-1,1,0,-1,1,0,0.428571429
3190,-1,-1,-0.333333333,0,0,-1,-1,-1,-1
3191,-0.866666667,-1,0.333333333,0,0,-1,0,-1,-1
3192,-0.6,-1,1,0,0,0,0,0,-0.428571429
3193,-1,-1,0.333333333,-1,0,-1,0,0,-1
3194,-0.466666667,-1,1,-1,-1,-1,-1,0,0.428571429
3195,-0.6,-1,-1,1,0,1,0,0,1
3196,-1,-1,1,0,0,0,0,0,0.428571429
3197,-1,-1,-0.333333333,0,-1,-1,0,-1,-1
3198,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3199,-1,-1,1,-1,0,0,0,0,-1
3200,-1,-1,1,-1,0,-1,0,-1,-0.428571429
3201,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
3202,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
3203,-1,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
3204,-0.733333333,-1,-0.333333333,0,0,1,0,0,0.428571429
3205,-1,-1,-1,0,0,-1,0,0,-0.428571429
3206,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
3207,-1,-1,-1,-1,-1,0,-1,0,-1
3208,-1,-1,-0.333333333,0,0,0,-1,0,0.428571429
3209,-1,-1,-1,1,0,-1,0,0,-0.428571429
3210,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3211,-1,-1,-1,0,0,-1,0,0,-1
3212,-1,-1,0.333333333,-1,-1,-1,-1,1,-0.428571429
3213,-0.733333333,-1,1,0,0,-1,-1,-1,-1
3214,-0.6,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
3215,-1,-1,-0.333333333,0,0,-1,0,0,1
3216,-0.733333333,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
3217,-1,-1,-0.333333333,0,1,-1,0,1,0.428571429
3218,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3219,-1,-1,0.333333333,0,-1,-1,0,-1,-0.428571429
3220,-0.866666667,-1,1,0,0,0,0,0,-0.428571429
3221,-0.466666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
3222,-0.733333333,-1,0.333333333,0,-1,-1,0,-1,-1
3223,-1,-1,-0.333333333,0,-1,0,-1,-1,-0.428571429
3224,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
3225,-1,-1,-0.333333333,0,0,-1,-1,0,1
3226,-1,-1,-1,0,0,0,0,0,1
3227,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3228,-1,-1,-1,-1,0,-1,0,0,1
3229,-1,-1,0.333333333,1,0,1,-1,1,1
3230,-1,-1,0.333333333,0,0,-1,0,0,1
3231,-1,-1,1,0,0,0,0,0,-1
3232,-0.866666667,-1,1,0,0,-1,0,0,-0.428571429
3233,-1,-1,-0.333333333,0,0,1,0,0,1
3234,-1,-1,-0.333333333,0,-1,-1,0,-1,0.428571429
3235,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
3236,-1,-1,1,0,0,-1,-1,0,0.428571429
3237,-0.866666667,-1,-1,0,1,1,0,0,1
3238,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3239,-1,-1,1,-1,-1,-1,-1,0,-1
3240,-1,-1,-0.333333333,-1,-1,-1,0,0,-0.428571429
3241,-0.866666667,-1,0.333333333,0,1,0,0,0,0.428571429
3242,-0.733333333,-1,0.333333333,-1,0,0,-1,-1,-0.428571429
3243,-0.866666667,-1,1,0,0,-1,0,-1,1
3244,-0.866666667,-1,-0.333333333,1,0,-1,0,-1,-0.428571429
3245,-1,-1,-1,0,0,0,-1,0,-0.428571429
3246,-1,1,0.333333333,0,0,1,0,-1,0.428571429
3247,-1,1,1,0,1,-1,0,0,0.428571429
3248,-1,1,-1,0,-1,-1,0,0,-0.428571429
3249,-1,-1,-1,0,0,-1,0,0,0.428571429
3250,-1,-1,-1,0,0,-1,0,0,-0.428571429
3251,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,1
3252,-1,-1,-1,0,0,0,0,0,0.428571429
3253,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
3254,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
3255,-1,-1,1,0,0,-1,0,-1,-1
3256,-1,-1,0.333333333,0,0,-1,0,1,-0.428571429
3257,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
3258,-1,-1,-1,0,-1,-1,-1,1,0.428571429
3259,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
3260,-0.866666667,-1,0.333333333,0,0,-1,-1,1,0.428571429
3261,-1,-1,-1,0,0,-1,0,0,-0.428571429
3262,-1,-1,-1,0,0,-1,0,0,0.428571429
3263,-1,-1,-0.333333333,-1,0,-1,1,-1,-1
3264,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3265,-0.866666667,-1,-1,0,0,0,0,0,0.428571429
3266,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3267,-1,1,-0.333333333,0,-1,-1,0,-1,-0.428571429
3268,-1,1,-1,0,0,-1,0,-1,0.428571429
3269,-1,1,1,0,0,-1,0,-1,-1
3270,-1,-1,-1,0,0,-1,0,-1,-0.428571429
3271,-1,-1,0.333333333,0,-1,-1,-1,-1,-0.428571429
3272,-0.333333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
3273,-0.866666667,-1,0.333333333,-1,-1,-1,-1,0,-1
3274,-0.733333333,-1,0.333333333,0,0,-1,0,0,-1
3275,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3276,-1,-1,0.333333333,-1,0,-1,-1,-1,-0.428571429
3277,-1,-1,-1,-1,0,0,0,0,0.428571429
3278,-0.333333333,-1,-0.333333333,0,0,0,0,0,0.428571429
3279,-0.733333333,-1,0.333333333,-1,0,1,-1,-1,-0.428571429
3280,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3281,-1,-1,-0.333333333,0,0,1,0,-1,0.428571429
3282,-0.866666667,-1,0.333333333,0,-1,-1,-1,-1,-0.428571429
3283,-0.866666667,-1,1,0,0,-1,-1,-1,-0.428571429
3284,-0.733333333,1,1,1,0,-1,0,0,-0.428571429
3285,-0.6,1,-0.333333333,0,1,-1,0,0,0.428571429
3286,-0.866666667,1,-0.333333333,0,-1,-1,0,0,0.428571429
3287,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3288,-1,-1,0.333333333,-1,0,-1,0,0,-1
3289,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3290,-1,1,-1,0,0,0,-1,0,-0.428571429
3291,-1,1,-1,-1,0,-1,0,0,-0.428571429
3292,-1,1,-1,0,0,-1,0,0,0.428571429
3293,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3294,-1,-1,-1,0,0,1,-1,0,0.428571429
3295,-1,-1,1,0,0,-1,0,0,-0.428571429
3296,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
3297,-1,-1,-0.333333333,-1,0,-1,-1,0,-0.428571429
3298,-1,-1,-0.333333333,-1,0,-1,-1,0,0.428571429
3299,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3300,-0.866666667,1,1,0,0,-1,-1,0,0.428571429
3301,-0.6,1,0.333333333,0,0,-1,0,0,1
3302,-1,1,1,0,0,-1,0,0,1
3303,-1,-1,-0.333333333,0,0,-1,0,1,0.428571429
3304,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
3305,-1,-1,1,0,0,-1,0,-1,1
3306,-1,-1,-1,0,0,-1,0,-1,0.428571429
3307,-1,-1,-1,0,0,-1,0,0,-0.428571429
3308,-0.866666667,-1,-1,-1,0,-1,-1,0,0.428571429
3309,-1,-1,0.333333333,0,-1,-1,0,-1,-1
3310,-1,-1,-1,0,0,-1,0,0,-0.428571429
3311,-1,-1,-1,0,0,-1,-1,-1,-0.428571429
3312,-1,-1,0.333333333,0,1,0,0,0,-1
3313,-1,-1,1,-1,0,-1,-1,0,0.428571429
3314,-1,-1,0.333333333,0,-1,-1,0,-1,0.428571429
3315,-1,-1,1,0,0,1,0,-1,0.428571429
3316,-1,-1,-0.333333333,0,-1,0,0,-1,0.428571429
3317,-0.866666667,-1,1,1,0,-1,0,0,0.428571429
3318,-1,-1,0.333333333,0,-1,-1,0,-1,-0.428571429
3319,-0.733333333,-1,0.333333333,0,0,-1,0,-1,0.428571429
3320,-0.733333333,-1,0.333333333,-1,-1,-1,0,-1,-0.428571429
3321,-0.466666667,-1,1,0,-1,-1,0,0,-1
3322,-0.6,-1,-0.333333333,0,0,-1,0,0,0.428571429
3323,-1,-1,1,0,-1,-1,0,-1,1
3324,-0.6,-1,-1,0,-1,-1,0,0,0.428571429
3325,-1,-1,-1,0,0,-1,0,-1,0.428571429
3326,-1,-1,-1,0,0,-1,-1,0,-0.428571429
3327,-1,-1,0.333333333,-1,0,-1,0,0,0.428571429
3328,-1,-1,1,0,-1,0,0,0,0.428571429
3329,-1,-1,-0.333333333,-1,-1,-1,0,0,-0.428571429
3330,-1,-1,0.333333333,1,0,-1,0,0,-0.428571429
3331,-1,-1,1,1,-1,-1,-1,-1,0.428571429
3332,-1,-1,0.333333333,0,0,-1,0,0,-1
3333,-0.866666667,-1,-0.333333333,-1,0,-1,-1,-1,-0.428571429
3334,-1,-1,-1,0,0,0,-1,0,-0.428571429
3335,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
3336,-1,-1,0.333333333,0,0,0,-1,0,0.428571429
3337,-0.866666667,-1,0.333333333,0,0,-1,-1,0,0.428571429
3338,-1,-1,0.333333333,0,0,0,0,0,-1
3339,-0.866666667,-1,0.333333333,0,-1,-1,-1,0,-0.428571429
3340,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
3341,-0.866666667,-1,0.333333333,0,0,0,0,-1,0.428571429
3342,-1,-1,1,-1,-1,-1,0,-1,-1
3343,-1,-1,1,-1,0,-1,0,0,-0.428571429
3344,-1,-1,0.333333333,0,0,1,-1,0,0.428571429
3345,-1,-1,-0.333333333,0,0,1,-1,0,0.428571429
3346,-0.733333333,-1,0.333333333,0,0,1,1,1,0.428571429
3347,-0.866666667,1,-0.333333333,-1,0,-1,0,-1,-1
3348,-1,1,-1,0,1,-1,-1,-1,-0.428571429
3349,-0.866666667,1,-0.333333333,0,0,-1,0,0,1
3350,-1,-1,0.333333333,0,0,1,0,0,1
3351,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
3352,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
3353,-1,-1,0.333333333,-1,0,0,-1,0,0.428571429
3354,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
3355,-0.733333333,-1,0.333333333,-1,0,-1,0,0,-0.428571429
3356,-1,-1,1,0,0,0,0,0,-0.428571429
3357,-1,-1,-1,0,0,0,-1,0,0.428571429
3358,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3359,-1,-1,-0.333333333,0,0,-1,0,0,-1
3360,-0.866666667,-1,-1,0,0,-1,0,0,0.428571429
3361,-1,-1,1,-1,0,-1,0,0,-0.428571429
3362,-1,-1,1,0,0,-1,0,0,-0.428571429
3363,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
3364,-1,-1,1,-1,0,-1,0,0,1
3365,-0.733333333,-1,-1,0,0,-1,0,0,0.428571429
3366,-0.6,-1,0.333333333,0,0,-1,0,0,0.428571429
3367,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
3368,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3369,-0.733333333,-1,0.333333333,0,0,0,0,0,0.428571429
3370,-1,-1,1,0,-1,-1,-1,-1,-0.428571429
3371,-1,-1,-0.333333333,0,0,-1,-1,-1,-1
3372,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
3373,-0.866666667,-1,1,-1,0,-1,0,-1,-0.428571429
3374,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3375,-0.6,-1,1,0,0,-1,-1,-1,-0.428571429
3376,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3377,-0.333333333,-1,-0.333333333,-1,0,0,-1,-1,-0.428571429
3378,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
3379,-0.866666667,-1,0.333333333,0,0,-1,0,-1,0.428571429
3380,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
3381,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3382,-0.866666667,-1,-1,0,0,-1,0,0,-0.428571429
3383,-1,-1,1,1,0,-1,0,0,-0.428571429
3384,-1,-1,1,-1,0,-1,-1,-1,-0.428571429
3385,-1,-1,1,0,0,-1,-1,0,0.428571429
3386,-0.866666667,-1,0.333333333,0,1,-1,-1,-1,0.428571429
3387,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,0.428571429
3388,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3389,-0.866666667,-1,0.333333333,0,1,-1,0,0,-1
3390,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-1
3391,-0.866666667,-1,-0.333333333,1,0,-1,0,-1,0.428571429
3392,-1,-1,0.333333333,0,-1,-1,-1,0,1
3393,-1,-1,0.333333333,0,0,1,0,-1,1
3394,-1,-1,0.333333333,0,0,1,0,0,-0.428571429
3395,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
3396,-1,-1,-0.333333333,-1,-1,-1,-1,0,0.428571429
3397,-1,-1,0.333333333,-1,0,0,0,-1,0.428571429
3398,-0.866666667,-1,0.333333333,-1,0,-1,0,-1,0.428571429
3399,-1,-1,-1,0,-1,-1,-1,-1,-0.428571429
3400,-1,-1,-0.333333333,-1,0,0,0,0,-0.428571429
3401,-0.733333333,-1,-0.333333333,0,0,-1,0,0,1
3402,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
3403,-0.6,-1,-0.333333333,0,0,0,0,0,1
3404,-1,-1,1,1,0,-1,-1,-1,-1
3405,-1,-1,-0.333333333,0,-1,-1,-1,0,0.428571429
3406,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3407,-0.866666667,-1,0.333333333,0,0,-1,-1,0,1
3408,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3409,-1,-1,-0.333333333,0,0,-1,-1,0,1
3410,-0.866666667,-1,0.333333333,0,0,0,-1,0,-0.428571429
3411,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3412,-1,-1,0.333333333,0,0,-1,0,-1,-1
3413,-1,-1,0.333333333,0,-1,0,-1,0,-0.428571429
3414,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3415,-1,-1,1,0,-1,-1,0,0,-0.428571429
3416,-1,-1,1,-1,-1,-1,-1,-1,-0.428571429
3417,-1,-1,0.333333333,1,0,-1,0,0,-0.428571429
3418,-0.733333333,-1,-0.333333333,0,0,-1,0,1,1
3419,-0.6,-1,-0.333333333,-1,0,-1,0,0,0.428571429
3420,-0.866666667,-1,-0.333333333,0,-1,0,0,0,-1
3421,-1,1,-0.333333333,0,-1,-1,-1,-1,-0.428571429
3422,-0.6,1,0.333333333,0,0,-1,-1,-1,-0.428571429
3423,-1,1,-0.333333333,-1,0,-1,0,-1,-1
3424,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
3425,-1,1,1,0,0,-1,0,0,-0.428571429
3426,-1,1,1,0,0,-1,0,0,-1
3427,-1,1,-0.333333333,0,0,-1,0,0,-1
3428,-0.6,1,0.333333333,-1,0,-1,0,0,0.428571429
3429,-1,-1,1,-1,0,-1,0,0,-0.428571429
3430,-0.866666667,-1,0.333333333,0,0,0,0,-1,0.428571429
3431,-0.6,-1,-1,-1,0,0,0,0,0.428571429
3432,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
3433,-0.866666667,-1,1,-1,0,-1,-1,0,-0.428571429
3434,-1,-1,-0.333333333,-1,0,0,0,0,0.428571429
3435,-1,-1,-1,0,-1,-1,0,0,-0.428571429
3436,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3437,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3438,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3439,-1,-1,0.333333333,0,0,-1,-1,0,-1
3440,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3441,-1,-1,1,0,0,-1,0,0,-0.428571429
3442,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
3443,-1,1,-0.333333333,-1,0,-1,0,0,-0.428571429
3444,-0.866666667,1,0.333333333,0,0,-1,-1,0,-0.428571429
3445,-1,1,-1,-1,0,-1,0,0,0.428571429
3446,-0.866666667,-1,-0.333333333,0,0,0,0,1,0.428571429
3447,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3448,-1,-1,1,0,0,-1,0,-1,0.428571429
3449,-1,-1,-1,-1,0,-1,-1,-1,-0.428571429
3450,-0.866666667,-1,1,0,0,-1,0,1,-0.428571429
3451,-1,-1,1,0,0,-1,-1,0,1
3452,-0.466666667,-1,0.333333333,0,0,0,0,0,-0.428571429
3453,-0.866666667,-1,1,-1,0,-1,0,0,-1
3454,-0.866666667,-1,0.333333333,0,0,0,0,0,0.428571429
3455,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3456,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3457,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
3458,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3459,-1,1,1,1,0,-1,0,0,-0.428571429
3460,-1,1,-0.333333333,0,0,-1,-1,0,-0.428571429
3461,-1,1,-1,0,0,-1,0,0,-0.428571429
3462,-0.866666667,1,-1,0,0,0,0,0,0.428571429
3463,-1,1,-0.333333333,0,0,1,0,-1,-0.428571429
3464,-1,1,-0.333333333,0,0,0,0,-1,0.428571429
3465,-0.866666667,1,-0.333333333,0,0,-1,0,-1,-0.428571429
3466,-0.733333333,-1,-0.333333333,1,1,-1,0,1,-0.428571429
3467,-0.6,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
3468,-0.733333333,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
3469,-1,1,1,0,0,-1,0,-1,-0.428571429
3470,-1,1,0.333333333,-1,0,-1,0,0,0.428571429
3471,-1,1,1,-1,0,-1,0,0,-1
3472,-1,-1,0.333333333,-1,1,-1,-1,0,-0.428571429
3473,-0.866666667,-1,0.333333333,1,0,-1,0,-1,-0.428571429
3474,-0.866666667,-1,0.333333333,0,0,-1,-1,0,-0.428571429
3475,-1,-1,0.333333333,-1,-1,-1,0,0,-1
3476,-1,-1,1,0,0,1,0,0,0.428571429
3477,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
3478,-1,-1,0.333333333,0,0,-1,-1,-1,1
3479,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
3480,-0.733333333,-1,-1,0,0,-1,0,-1,0.428571429
3481,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
3482,-0.866666667,-1,-1,0,0,-1,1,0,1
3483,-0.866666667,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
3484,-1,-1,-0.333333333,0,0,-1,0,0,1
3485,-1,-1,1,-1,1,1,0,-1,-0.428571429
3486,-0.866666667,-1,0.333333333,0,0,1,0,0,-0.428571429
3487,-0.866666667,-1,1,-1,0,0,0,0,0.428571429
3488,-1,-1,-0.333333333,0,0,-1,1,0,-1
3489,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3490,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
3491,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
3492,-0.866666667,-1,1,0,0,-1,0,0,0.428571429
3493,-0.733333333,-1,-0.333333333,0,0,-1,-1,-1,0.428571429
3494,-1,-1,-1,0,-1,0,0,0,-0.428571429
3495,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
3496,-0.733333333,-1,-1,0,0,-1,0,0,0.428571429
3497,-1,-1,0.333333333,0,0,0,0,-1,0.428571429
3498,-1,1,-0.333333333,0,1,-1,0,0,1
3499,-1,1,0.333333333,0,0,1,-1,-1,-1
3500,-1,1,0.333333333,0,0,-1,0,1,1
3501,-1,-1,-1,-1,0,0,0,0,0.428571429
3502,-1,-1,-1,0,0,0,0,0,1
3503,-1,-1,1,0,0,0,-1,0,-0.428571429
3504,-0.866666667,-1,-0.333333333,0,1,-1,0,0,-0.428571429
3505,-1,-1,1,0,0,0,0,-1,-0.428571429
3506,-0.866666667,-1,0.333333333,1,-1,-1,0,-1,-1
3507,-0.866666667,-1,0.333333333,1,0,1,0,-1,1
3508,-1,-1,-0.333333333,0,0,-1,0,0,1
3509,-0.866666667,-1,-0.333333333,-1,0,0,0,0,0.428571429
3510,-0.866666667,-1,0.333333333,0,-1,-1,0,0,1
3511,-1,-1,0.333333333,0,0,-1,-1,0,0.428571429
3512,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
3513,-1,-1,-0.333333333,-1,0,-1,0,1,-0.428571429
3514,-1,-1,-1,-1,0,-1,0,0,0.428571429
3515,-1,-1,0.333333333,-1,0,1,0,0,-0.428571429
3516,-0.866666667,-1,1,0,0,0,0,0,-0.428571429
3517,-1,-1,1,0,0,0,0,-1,-1
3518,-0.6,-1,1,0,0,-1,0,0,-0.428571429
3519,-1,-1,0.333333333,1,-1,-1,-1,-1,-0.428571429
3520,-1,-1,-1,-1,0,0,0,0,-0.428571429
3521,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
3522,-1,-1,1,-1,0,-1,0,0,0.428571429
3523,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
3524,-1,-1,-0.333333333,-1,0,-1,0,-1,-0.428571429
3525,-0.866666667,-1,-0.333333333,-1,0,-1,-1,1,-0.428571429
3526,-1,-1,-1,0,0,1,-1,0,-0.428571429
3527,-1,-1,-1,0,0,-1,-1,0,0.428571429
3528,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,-1
3529,-1,-1,-0.333333333,0,-1,-1,-1,-1,0.428571429
3530,-0.6,-1,0.333333333,0,-1,-1,0,0,-0.428571429
